Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       27     0.00     0.00  GameField::actorInfoById(int)
  0.00      0.00     0.00       27     0.00     0.00  void __gnu_cxx::new_allocator<ActorInfo>::construct<ActorInfo, ActorInfo>(ActorInfo*, ActorInfo&&)
  0.00      0.00     0.00       27     0.00     0.00  void std::allocator_traits<std::allocator<ActorInfo> >::construct<ActorInfo, ActorInfo>(std::allocator<ActorInfo>&, ActorInfo*, ActorInfo&&)
  0.00      0.00     0.00       26     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&)
  0.00      0.00     0.00       26     0.00     0.00  ActorInfo* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<ActorInfo*, ActorInfo*>(ActorInfo*, ActorInfo*, ActorInfo*)
  0.00      0.00     0.00       26     0.00     0.00  ActorInfo* std::__copy_move_a<true, ActorInfo*, ActorInfo*>(ActorInfo*, ActorInfo*, ActorInfo*)
  0.00      0.00     0.00       26     0.00     0.00  __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > >(__gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >)
  0.00      0.00     0.00       26     0.00     0.00  __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > std::move<__gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > >(__gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >)
  0.00      0.00     0.00       24     0.00     0.00  attributes::attributes(int, int, int, int, int, int, int)
  0.00      0.00     0.00       24     0.00     0.00  ProjectileActor::ProjectileActor(direction)
  0.00      0.00     0.00       24     0.00     0.00  ProjectileActor::~ProjectileActor()
  0.00      0.00     0.00       24     0.00     0.00  ProjectileActor::~ProjectileActor()
  0.00      0.00     0.00       24     0.00     0.00  Actor::Actor()
  0.00      0.00     0.00       24     0.00     0.00  Actor::~Actor()
  0.00      0.00     0.00       24     0.00     0.00  decltype ((({parm#1}.base)())-(({parm#2}.base)())) __gnu_cxx::operator-<ActorInfo const*, ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >(__gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > > const&, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > const&)
  0.00      0.00     0.00       24     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::insert(__gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, ActorInfo const&)
  0.00      0.00     0.00       23     0.00     0.00  bool __gnu_cxx::operator==<ActorInfo const*, ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >(__gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > > const&, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > const&)
  0.00      0.00     0.00       23     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&)
  0.00      0.00     0.00       22     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::max_size() const
  0.00      0.00     0.00       22     0.00     0.00  std::allocator_traits<std::allocator<ActorInfo> >::max_size(std::allocator<ActorInfo> const&)
  0.00      0.00     0.00       22     0.00     0.00  ActorInfo* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<ActorInfo*>, ActorInfo*>(std::move_iterator<ActorInfo*>, std::move_iterator<ActorInfo*>, ActorInfo*)
  0.00      0.00     0.00       22     0.00     0.00  ActorInfo* std::uninitialized_copy<std::move_iterator<ActorInfo*>, ActorInfo*>(std::move_iterator<ActorInfo*>, std::move_iterator<ActorInfo*>, ActorInfo*)
  0.00      0.00     0.00       22     0.00     0.00  ActorInfo* std::__uninitialized_copy_a<std::move_iterator<ActorInfo*>, ActorInfo*, ActorInfo>(std::move_iterator<ActorInfo*>, std::move_iterator<ActorInfo*>, ActorInfo*, std::allocator<ActorInfo>&)
  0.00      0.00     0.00       22     0.00     0.00  ActorInfo* std::__uninitialized_move_if_noexcept_a<ActorInfo*, ActorInfo*, std::allocator<ActorInfo> >(ActorInfo*, ActorInfo*, ActorInfo*, std::allocator<ActorInfo>&)
  0.00      0.00     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >::max_size() const
  0.00      0.00     0.00       21     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Obstacles**>(Obstacles**, Obstacles**)
  0.00      0.00     0.00       21     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00       21     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base()
  0.00      0.00     0.00       21     0.00     0.00  std::_Vector_base<Obstacles*, std::allocator<Obstacles*> >::_M_deallocate(Obstacles**, unsigned long)
  0.00      0.00     0.00       21     0.00     0.00  void std::_Destroy<Obstacles**>(Obstacles**, Obstacles**)
  0.00      0.00     0.00       21     0.00     0.00  void std::_Destroy<Obstacles**, Obstacles*>(Obstacles**, Obstacles**, std::allocator<Obstacles*>&)
  0.00      0.00     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.00     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator+(long) const
  0.00      0.00     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::base() const
  0.00      0.00     0.00       20     0.00     0.00  std::_Vector_base<Drawable*, std::allocator<Drawable*> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       20     0.00     0.00  std::move_iterator<Actor**>::base() const
  0.00      0.00     0.00       20     0.00     0.00  std::vector<Drawable*, std::allocator<Drawable*> >::max_size() const
  0.00      0.00     0.00       20     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Drawable*>(Drawable* const*, Drawable* const*, Drawable**)
  0.00      0.00     0.00       20     0.00     0.00  std::move_iterator<Actor**>::move_iterator(Actor**)
  0.00      0.00     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<Drawable*> >::max_size(std::allocator<Drawable*> const&)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Drawable**>, Drawable**>(std::move_iterator<Drawable**>, std::move_iterator<Drawable**>, Drawable**)
  0.00      0.00     0.00       20     0.00     0.00  decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Actor**>(std::move_iterator<Actor**>)
  0.00      0.00     0.00       20     0.00     0.00  Actor** std::__miter_base<Actor**>(Actor**)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::__copy_move_a<true, Drawable**, Drawable**>(Drawable**, Drawable**, Drawable**)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::__copy_move_a2<true, Drawable**, Drawable**>(Drawable**, Drawable**, Drawable**)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::uninitialized_copy<std::move_iterator<Drawable**>, Drawable**>(std::move_iterator<Drawable**>, std::move_iterator<Drawable**>, Drawable**)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::__uninitialized_copy_a<std::move_iterator<Drawable**>, Drawable**, Drawable*>(std::move_iterator<Drawable**>, std::move_iterator<Drawable**>, Drawable**, std::allocator<Drawable*>&)
  0.00      0.00     0.00       20     0.00     0.00  std::move_iterator<Actor**> std::__make_move_if_noexcept_iterator<Actor*, std::move_iterator<Actor**> >(Actor**)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::__uninitialized_move_if_noexcept_a<Drawable**, Drawable**, std::allocator<Drawable*> >(Drawable**, Drawable**, Drawable**, std::allocator<Drawable*>&)
  0.00      0.00     0.00       20     0.00     0.00  Drawable** std::copy<std::move_iterator<Drawable**>, Drawable**>(std::move_iterator<Drawable**>, std::move_iterator<Drawable**>, Drawable**)
  0.00      0.00     0.00       20     0.00     0.00  unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&)
  0.00      0.00     0.00       19     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned long)
  0.00      0.00     0.00       19     0.00     0.00  void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.00     0.00       19     0.00     0.00  decltype (({parm#1}.end)()) std::end<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      0.00     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<Obstacles*>::deallocate(Obstacles**, unsigned long)
  0.00      0.00     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<Obstacles*>::allocate(unsigned long, void const*)
  0.00      0.00     0.00       18     0.00     0.00  __gnu_cxx::__normal_iterator<Obstacles**, std::vector<Obstacles*, std::allocator<Obstacles*> > >::difference_type __gnu_cxx::operator-<Obstacles**, std::vector<Obstacles*, std::allocator<Obstacles*> > >(__gnu_cxx::__normal_iterator<Obstacles**, std::vector<Obstacles*, std::allocator<Obstacles*> > > const&, __gnu_cxx::__normal_iterator<Obstacles**, std::vector<Obstacles*, std::allocator<Obstacles*> > > const&)
  0.00      0.00     0.00       18     0.00     0.00  std::vector<Obstacles*, std::allocator<Obstacles*> >::_M_check_len(unsigned long, char const*) const
  0.00      0.00     0.00       18     0.00     0.00  std::_Vector_base<Obstacles*, std::allocator<Obstacles*> >::_M_allocate(unsigned long)
  0.00      0.00     0.00       18     0.00     0.00  std::allocator_traits<std::allocator<Obstacles*> >::deallocate(std::allocator<Obstacles*>&, Obstacles**, unsigned long)
  0.00      0.00     0.00       18     0.00     0.00  std::allocator_traits<std::allocator<Obstacles*> >::allocate(std::allocator<Obstacles*>&, unsigned long)
  0.00      0.00     0.00       18     0.00     0.00  void std::vector<Obstacles*, std::allocator<Obstacles*> >::_M_realloc_insert<Obstacles* const&>(__gnu_cxx::__normal_iterator<Obstacles**, std::vector<Obstacles*, std::allocator<Obstacles*> > >, Obstacles* const&)
  0.00      0.00     0.00       17     0.00     0.00  ActorInfo* std::__copy_move_backward<true, false, std::random_access_iterator_tag>::__copy_move_b<ActorInfo*, ActorInfo*>(ActorInfo*, ActorInfo*, ActorInfo*)
  0.00      0.00     0.00       17     0.00     0.00  void std::vector<ActorInfo, std::allocator<ActorInfo> >::_M_insert_aux<ActorInfo>(__gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, ActorInfo&&)
  0.00      0.00     0.00       17     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::_Temporary_value::_Temporary_value<ActorInfo const&>(std::vector<ActorInfo, std::allocator<ActorInfo> >*, ActorInfo const&)
